category,kegg_drug,pubchem_cid,ligand_title,kegg_target,uniprot_id,target_uniprot_count,target_yamanishi_degree,ligand_yamanishi_degree,label,ligand_MolecularWeight,ligand_MonoisotopicMass,ligand_TPSA,ligand_Complexity,ligand_Charge,ligand_HBondDonorCount,ligand_HBondAcceptorCount,ligand_RotatableBondCount,ligand_HeavyAtomCount,ligand_IsotopeAtomCount,ligand_AtomStereoCount,ligand_DefinedAtomStereoCount,ligand_UndefinedAtomStereoCount,ligand_BondStereoCount,ligand_DefinedBondStereoCount,ligand_UndefinedBondStereoCount,ligand_CovalentUnitCount,ligand_Volume3D,ligand_FeatureCount3D,ligand_FeatureAcceptorCount3D,ligand_FeatureDonorCount3D,ligand_FeatureAnionCount3D,ligand_FeatureCationCount3D,ligand_FeatureRingCount3D,ligand_FeatureHydrophobeCount3D,ligand_ConformerModelRMSD3D,ligand_EffectiveRotorCount3D,ligand_ConformerCount3D,ligand_XLogP,ligand_MW,target_length,target_mass,target_degree_up
enzyme,D01712,157313,Epinastine Hydrochloride,hsa:5150,Q13946,1,18,19,1,285.77,285.1032752,41.6,378,0,2,1,0,20,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,285.77,482,55505,0
enzyme,D01712,157313,Epinastine Hydrochloride,hsa:5151,O60658,1,20,19,1,285.77,285.1032752,41.6,378,0,2,1,0,20,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,285.77,829,93304,0
enzyme,D01712,157313,Epinastine Hydrochloride,hsa:5152,O76083,2,19,19,1,285.77,285.1032752,41.6,378,0,2,1,0,20,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,285.77,593,68493,46
enzyme,D01712,157313,Epinastine Hydrochloride,hsa:8654,O76074,1,20,19,1,285.77,285.1032752,41.6,378,0,2,1,0,20,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,285.77,875,99985,2
enzyme,D01715,133264,Risarestat,hsa:231,P15121,1,12,1,1,323.4,323.1191293,89.9,390,0,1,5,8,22,0,1,0,1,0,0,0,1,250.3,7,3,1,0,0,2,1,0.8,8.6,10,3.9,323.4,316,35853,1
enzyme,D01718,4237,Mofezolac,hsa:5742,P23219,1,61,2,1,339.3,339.1106726,81.8,430,0,1,6,6,25,0,0,0,0,0,0,0,1,264.1,9,5,0,1,0,3,0,0.8,6,10,3.1,339.3,599,68686,4
enzyme,D01718,4237,Mofezolac,hsa:5743,P35354,1,61,2,1,339.3,339.1106726,81.8,430,0,1,6,6,25,0,0,0,0,0,0,0,1,264.1,9,5,0,1,0,3,0,0.8,6,10,3.1,339.3,604,68996,1
enzyme,D01747,636362,Idarubicin Hydrochloride,hsa:7153,P11388,1,15,2,1,534,533.1452592,177,912,0,6,10,3,37,0,6,6,0,0,0,0,2,,,,,,,,,,,0,,534,1531,174385,4
enzyme,D01747,636362,Idarubicin Hydrochloride,hsa:7155,Q02880,1,15,2,1,534,533.1452592,177,912,0,6,10,3,37,0,6,6,0,0,0,0,2,,,,,,,,,,,0,,534,1626,183267,1
enzyme,D01765,5282193,Proglumetacin Maleate,hsa:5742,P23219,1,61,2,1,1076.6,1075.419309,289,1480,0,5,18,27,76,0,1,0,1,2,2,0,3,,,,,,,,,,,0,,1076.6,599,68686,4
enzyme,D01765,5282193,Proglumetacin Maleate,hsa:5743,P35354,1,61,2,1,1076.6,1075.419309,289,1480,0,5,18,27,76,0,1,0,1,2,2,0,3,,,,,,,,,,,0,,1076.6,604,68996,1
enzyme,D01767,54677971,Tenoxicam,hsa:5742,P23219,1,61,2,1,337.4,337.0190982,136,599,0,2,7,2,22,0,0,0,0,0,0,0,1,237.2,9,4,2,0,0,3,0,0.6,3.2,10,1.1,337.4,599,68686,4
enzyme,D01767,54677971,Tenoxicam,hsa:5743,P35354,1,61,2,1,337.4,337.0190982,136,599,0,2,7,2,22,0,0,0,0,0,0,0,1,237.2,9,4,2,0,0,3,0,0.6,3.2,10,1.1,337.4,604,68996,1
enzyme,D01811,5147,Salicylamide,hsa:5742,P23219,1,61,2,1,137.14,137.0476785,63.3,136,0,2,2,1,10,0,0,0,0,0,0,0,1,105.7,4,1,2,0,0,1,0,0.4,1,4,1.3,137.14,599,68686,4
enzyme,D01811,5147,Salicylamide,hsa:5743,P35354,1,61,2,1,137.14,137.0476785,63.3,136,0,2,2,1,10,0,0,0,0,0,0,0,1,105.7,4,1,2,0,0,1,0,0.4,1,4,1.3,137.14,604,68996,1
enzyme,D01825,6215,Fluocinolone Acetonide,hsa:5321,P47712,1,7,1,1,452.5,452.201045,93.1,960,0,2,8,2,32,0,9,9,0,0,0,0,1,330.1,14,6,2,0,0,5,1,0.8,3.6,2,2.5,452.5,749,85239,0
enzyme,D01840,163751,Fasudil Hydrochloride,hsa:1432,Q16539,1,3,13,1,327.8,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,327.8,360,41293,27
enzyme,D01840,163751,Fasudil Hydrochloride,hsa:5594,P28482,2,3,13,1,327.8,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,327.8,360,41390,44
enzyme,D01840,163751,Fasudil Hydrochloride,hsa:5595,P27361,2,3,13,1,327.8,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,327.8,379,43136,25
enzyme,D01840,163751,Fasudil Hydrochloride,hsa:5597,Q16659,1,3,13,1,327.8,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,327.8,721,82681,6
enzyme,D01840,163751,Fasudil Hydrochloride,hsa:5598,Q13164,1,3,13,1,327.8,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,327.8,816,88386,8
enzyme,D01840,163751,Fasudil Hydrochloride,hsa:5599,P45983,1,3,13,1,327.8,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,327.8,427,48296,15
enzyme,D01840,163751,Fasudil Hydrochloride,hsa:5600,Q15759,1,3,13,1,327.8,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,327.8,364,41357,18
enzyme,D01840,163751,Fasudil Hydrochloride,hsa:5601,P45984,1,3,13,1,327.8,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,327.8,424,48139,58
enzyme,D01840,163751,Fasudil Hydrochloride,hsa:5602,P53779,1,3,13,1,327.8,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,327.8,464,52585,5
enzyme,D01840,163751,Fasudil Hydrochloride,hsa:5603,O15264,2,3,13,1,327.8,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,327.8,365,42090,4
enzyme,D01840,163751,Fasudil Hydrochloride,hsa:6300,P53778,1,3,13,1,327.8,327.0808257,70.7,421,0,2,5,2,21,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,327.8,367,41940,6
enzyme,D01842,160024,Fidarestat,hsa:231,P15121,1,12,1,1,279.22,279.065534,111,485,0,3,5,1,20,0,2,2,0,0,0,0,1,195.4,10,4,3,0,0,3,0,0.6,2,5,-0.3,279.22,316,35853,1
enzyme,D01844,636380,Fondaparinux Sodium,hsa:2159,P00742,2,5,1,1,1728.1,1726.770777,901,3330,0,9,52,20,101,0,25,25,0,0,0,0,11,,,,,,,,,,,0,,1728.1,488,54732,3
enzyme,D01862,5282451,Pitavastatin Calcium,hsa:3156,P04035,1,12,1,1,881,880.2848136,187,626,0,4,12,14,63,0,4,4,0,2,2,0,3,,,,,,,,,,,0,,881,888,97476,2
enzyme,D01866,54690031,Lornoxicam,hsa:5742,P23219,1,61,2,1,371.8,370.9801258,136,634,0,2,7,2,23,0,0,0,0,0,0,0,1,252.5,9,4,2,0,0,3,0,0.6,3.2,10,2.1,371.8,599,68686,4
enzyme,D01866,54690031,Lornoxicam,hsa:5743,P35354,1,61,2,1,371.8,370.9801258,136,634,0,2,7,2,23,0,0,0,0,0,0,0,1,252.5,9,4,2,0,0,3,0,0.6,3.2,10,2.1,371.8,604,68996,1
enzyme,D01885,636397,"(8S,10S)-10-(((2R,4S,5S,6S)-4-amino-6-methyl-5-(((S)-tetrahydro-2H-pyran-2-yl)oxy)tetrahydro-2H-pyran-2-yl)oxy)-6,8,11-trihydroxy-8-(2-hydroxyacetyl)-1-methoxy-7,8,9,10-tetrahydrotetracene-5,12-dione",hsa:7153,P11388,1,15,2,1,627.6,627.2315756,204,1120,0,5,13,7,45,0,7,7,0,0,0,0,1,450,22,10,5,0,1,6,0,1.2,10.2,10,2.7,627.6,1531,174385,4
enzyme,D01885,636397,"(8S,10S)-10-(((2R,4S,5S,6S)-4-amino-6-methyl-5-(((S)-tetrahydro-2H-pyran-2-yl)oxy)tetrahydro-2H-pyran-2-yl)oxy)-6,8,11-trihydroxy-8-(2-hydroxyacetyl)-1-methoxy-7,8,9,10-tetrahydrotetracene-5,12-dione",hsa:7155,Q02880,1,15,2,1,627.6,627.2315756,204,1120,0,5,13,7,45,0,7,7,0,0,0,0,1,450,22,10,5,0,1,6,0,1.2,10.2,10,2.7,627.6,1626,183267,1
enzyme,D01888,636399,Safrazine Hydrochloride,hsa:4128,P21397,3,19,2,1,244.72,244.0978555,56.5,201,0,3,4,4,16,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,244.72,527,59682,1
enzyme,D01888,636399,Safrazine Hydrochloride,hsa:4129,P27338,1,20,2,1,244.72,244.0978555,56.5,201,0,3,4,4,16,0,1,0,1,0,0,0,2,,,,,,,,,,,0,,244.72,520,58763,20
enzyme,D01900,71992,Alacepril,hsa:1636,P12821,2,31,1,1,406.5,406.1562431,129,591,0,2,6,9,28,0,3,3,0,0,0,0,1,313.8,9,4,1,1,0,2,1,1,12,10,2.1,406.5,1306,149715,1
enzyme,D01907,30751,Fludarabine Phosphate,hsa:5422,P09884,1,1,2,1,365.21,365.0536629,186,514,0,5,12,4,24,0,4,4,0,0,0,0,1,241.1,17,6,3,1,4,3,0,0.8,5,10,-3.1,365.21,1462,165913,3
enzyme,D01907,30751,Fludarabine Phosphate,hsa:6240,P23921,1,3,2,1,365.21,365.0536629,186,514,0,5,12,4,24,0,4,4,0,0,0,0,1,241.1,17,6,3,1,4,3,0,0.8,5,10,-3.1,365.21,792,90070,3
enzyme,D01911,153751,Aclarubicin Hydrochloride,hsa:7150,P11387,2,6,6,1,848.3,847.3181977,217,1530,0,5,16,10,59,0,13,13,0,0,0,0,2,,,,,,,,,,,0,,848.3,765,90726,4
enzyme,D01911,153751,Aclarubicin Hydrochloride,hsa:7153,P11388,1,15,6,1,848.3,847.3181977,217,1530,0,5,16,10,59,0,13,13,0,0,0,0,2,,,,,,,,,,,0,,848.3,1531,174385,4
enzyme,D01911,153751,Aclarubicin Hydrochloride,hsa:7155,Q02880,1,15,6,1,848.3,847.3181977,217,1530,0,5,16,10,59,0,13,13,0,0,0,0,2,,,,,,,,,,,0,,848.3,1626,183267,1
enzyme,D01911,153751,Aclarubicin Hydrochloride,hsa:7156,Q13472,1,6,6,1,848.3,847.3181977,217,1530,0,5,16,10,59,0,13,13,0,0,0,0,2,,,,,,,,,,,0,,848.3,1001,112372,2
enzyme,D01911,153751,Aclarubicin Hydrochloride,hsa:8940,O95985,1,6,6,1,848.3,847.3181977,217,1530,0,5,16,10,59,0,13,13,0,0,0,0,2,,,,,,,,,,,0,,848.3,862,96662,13
enzyme,D01915,5282455,Rosuvastatin Calcium,hsa:3156,P04035,1,12,1,1,1001.1,1000.283511,304,761,0,4,20,18,67,0,4,4,0,2,2,0,3,,,,,,,,,,,0,,1001.1,888,97476,2
enzyme,D01918,23663985,Sivelestat Sodium,hsa:1991,P08246,1,3,1,1,528.5,528.1389752,154,738,0,6,12,9,35,0,0,0,0,0,0,0,6,,,,,,,,,,,0,,528.5,267,28518,2
enzyme,D01966,150311,Ezetimibe,hsa:6646,P35610,1,4,2,1,409.4,409.1489499,60.8,567,0,2,5,6,30,0,3,3,0,0,0,0,1,316.6,8,2,2,0,0,4,0,0.8,6.6,10,4,409.4,550,64735,5
enzyme,D01966,150311,Ezetimibe,hsa:8435,O75908,1,4,2,1,409.4,409.1489499,60.8,567,0,2,5,6,30,0,3,3,0,0,0,0,1,316.6,8,2,2,0,0,4,0,0.8,6.6,10,4,409.4,522,59896,1
enzyme,D01968,121586,Zoledronic acid monohydrate,hsa:2224,P14324,1,1,1,1,290.11,290.0068893,154,327,0,6,9,4,17,0,0,0,0,0,0,0,2,,,,,,,,,,,0,,290.11,419,48275,5
enzyme,D01973,656631,Eletriptan Hydrobromide,hsa:1576,P08684,2,34,1,1,463.4,462.09766,61.6,582,0,2,3,6,28,0,1,1,0,0,0,0,2,,,,,,,,,,,0,,463.4,503,57343,2
enzyme,D01974,159271,Tilmacoxib,hsa:5742,P23219,1,61,2,1,338.4,338.1100418,94.6,504,0,1,6,3,23,0,0,0,0,0,0,0,1,250.7,6,2,1,0,0,3,0,0.8,4.2,10,3.3,338.4,599,68686,4
enzyme,D01974,159271,Tilmacoxib,hsa:5743,P35354,1,61,2,1,338.4,338.1100418,94.6,504,0,1,6,3,23,0,0,0,0,0,0,0,1,250.7,6,2,1,0,0,3,0,0.8,4.2,10,3.3,338.4,604,68996,1
enzyme,D01977,123631,Gefitinib,hsa:10461,Q12866,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,999,110249,0
enzyme,D01977,123631,Gefitinib,hsa:1436,P07333,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,972,107984,4
enzyme,D01977,123631,Gefitinib,hsa:1956,P00533,4,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1210,134277,191
enzyme,D01977,123631,Gefitinib,hsa:1969,P29317,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,976,108266,13
enzyme,D01977,123631,Gefitinib,hsa:2041,P21709,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,976,108127,0
enzyme,D01977,123631,Gefitinib,hsa:2042,P29320,3,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,983,110131,2
enzyme,D01977,123631,Gefitinib,hsa:2043,P54764,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,986,109860,8
enzyme,D01977,123631,Gefitinib,hsa:2044,P54756,5,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1037,114803,2
enzyme,D01977,123631,Gefitinib,hsa:2045,Q15375,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,998,112097,8
enzyme,D01977,123631,Gefitinib,hsa:2046,P29322,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1005,111003,0
enzyme,D01977,123631,Gefitinib,hsa:2047,P54762,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,984,109885,3
enzyme,D01977,123631,Gefitinib,hsa:2048,P29323,4,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1055,117493,10
enzyme,D01977,123631,Gefitinib,hsa:2049,P54753,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,998,110330,2
enzyme,D01977,123631,Gefitinib,hsa:2050,P54760,3,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,987,108270,5
enzyme,D01977,123631,Gefitinib,hsa:2064,P04626,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1255,137910,85
enzyme,D01977,123631,Gefitinib,hsa:2065,P21860,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1342,148098,32
enzyme,D01977,123631,Gefitinib,hsa:2066,Q15303,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1308,146808,17
enzyme,D01977,123631,Gefitinib,hsa:2260,P11362,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,822,91868,24
enzyme,D01977,123631,Gefitinib,hsa:2261,P22607,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,806,87710,308
enzyme,D01977,123631,Gefitinib,hsa:2263,P21802,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,821,92025,14
enzyme,D01977,123631,Gefitinib,hsa:2264,P22455,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,802,87954,3
enzyme,D01977,123631,Gefitinib,hsa:2321,P17948,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1338,150769,9
enzyme,D01977,123631,Gefitinib,hsa:2322,P36888,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,993,112903,12
enzyme,D01977,123631,Gefitinib,hsa:2324,P35916,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1363,152757,3
enzyme,D01977,123631,Gefitinib,hsa:238,Q9UM73,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1620,176442,6
enzyme,D01977,123631,Gefitinib,hsa:3480,P08069,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1367,154793,21
enzyme,D01977,123631,Gefitinib,hsa:3643,P06213,1,9,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1382,156333,28
enzyme,D01977,123631,Gefitinib,hsa:3645,P14616,1,9,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1297,143720,3
enzyme,D01977,123631,Gefitinib,hsa:3791,P35968,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1356,151527,20
enzyme,D01977,123631,Gefitinib,hsa:3815,P10721,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,976,109865,50
enzyme,D01977,123631,Gefitinib,hsa:4058,P29376,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,864,91681,3
enzyme,D01977,123631,Gefitinib,hsa:4233,P08581,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1390,155541,60
enzyme,D01977,123631,Gefitinib,hsa:4486,Q04912,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1400,152241,4
enzyme,D01977,123631,Gefitinib,hsa:4914,P04629,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,796,87497,14
enzyme,D01977,123631,Gefitinib,hsa:4915,Q16620,3,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,822,91999,2
enzyme,D01977,123631,Gefitinib,hsa:4916,Q16288,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,839,94428,12
enzyme,D01977,123631,Gefitinib,hsa:4919,Q01973,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,937,104283,3
enzyme,D01977,123631,Gefitinib,hsa:4920,Q01974,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,943,104757,29
enzyme,D01977,123631,Gefitinib,hsa:4921,Q16832,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,855,96736,5
enzyme,D01977,123631,Gefitinib,hsa:5156,P16234,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1089,122670,13
enzyme,D01977,123631,Gefitinib,hsa:5159,P09619,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1106,123968,32
enzyme,D01977,123631,Gefitinib,hsa:558,P30530,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,894,98337,7
enzyme,D01977,123631,Gefitinib,hsa:5754,Q13308,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1070,118392,6
enzyme,D01977,123631,Gefitinib,hsa:5979,P07949,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1114,124319,7
enzyme,D01977,123631,Gefitinib,hsa:6098,P08922,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,2347,263915,2
enzyme,D01977,123631,Gefitinib,hsa:6259,P34925,3,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,607,67815,0
enzyme,D01977,123631,Gefitinib,hsa:7010,Q02763,2,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1124,125830,10
enzyme,D01977,123631,Gefitinib,hsa:7075,P35590,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,1138,125090,6
enzyme,D01977,123631,Gefitinib,hsa:7301,Q06418,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,890,96905,12
enzyme,D01977,123631,Gefitinib,hsa:780,Q08345,1,8,53,1,446.9,446.1520965,68.7,545,0,1,8,8,31,0,0,0,0,0,0,0,1,331.7,11,3,1,0,3,4,0,1,9.2,10,4.1,446.9,913,101128,4
enzyme,D01981,9574101,Ximelagatran,hsa:2147,P00734,1,8,1,1,473.6,473.2638192,146,731,0,4,7,11,34,0,2,2,0,1,1,0,1,368.2,12,3,3,1,2,3,0,1.2,15,10,2.2,473.6,622,70037,4
enzyme,D02008,110635,Tadalafil,hsa:10846,Q9Y233,1,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,1055,114946,0
enzyme,D02008,110635,Tadalafil,hsa:5138,O00408,2,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,941,105717,2
enzyme,D02008,110635,Tadalafil,hsa:5140,Q13370,2,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,1112,124333,5
enzyme,D02008,110635,Tadalafil,hsa:5141,P27815,1,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,886,98143,7
enzyme,D02008,110635,Tadalafil,hsa:5142,Q07343,2,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,736,83343,2
enzyme,D02008,110635,Tadalafil,hsa:5143,Q08493,4,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,712,79902,10
enzyme,D02008,110635,Tadalafil,hsa:5144,Q08499,2,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,809,91115,12
enzyme,D02008,110635,Tadalafil,hsa:5147,O43924,2,20,19,1,389.4,389.1375561,74.9,702,0,1,4,1,29,0,2,2,0,0,0,0,1,289.1,12,4,1,0,1,6,0,0.6,2.4,6,2.3,389.4,150,17420,12
