category,kegg_drug,pubchem_cid,kegg_target,chosen_uniprot,chosen_affinity,rank_1_based,total_ranked_uniprots,rank_percentile,higher_ranked_targets,higher_ranked_yamanishi_known_positives,higher_ranked_apparent_false_positives,higher_ranked_apparent_fp_fraction
enzyme,D00577,448537,hsa:2882,Q96SL4,-5.8352,4335,7572,0.5725039619651348,4334,1,4333,0.9997692662667282
enzyme,D00577,448537,hsa:4353,P05164,-7.0185,1259,7572,0.166270470153196,1258,0,1258,1.0
enzyme,D00577,448537,hsa:5052,Q06830,-5.5651,5175,7572,0.6834389857369255,5174,5,5169,0.999033629686896
enzyme,D00584,3385,hsa:151531,O95045,-5.3434,1510,7535,0.20039814200398143,1509,1,1508,0.9993373094764745
enzyme,D00584,3385,hsa:7083,P04183,-5.8241,305,7535,0.0404777704047777,304,0,304,1.0
enzyme,D00584,3385,hsa:7298,P04818,-4.9579,3124,7535,0.4145985401459854,3123,3,3120,0.9990393852065321
enzyme,D00584,3385,hsa:7372,P11172,-5.2946,1686,7535,0.22375580623755806,1685,2,1683,0.998813056379822
enzyme,D00584,3385,hsa:7378,Q16831,-4.9172,3314,7535,0.439814200398142,3313,4,3309,0.9987926350739511
enzyme,D00593,3476,hsa:1559,P11712,-10.9289,174,7354,0.023660592874626053,173,0,173,1.0
enzyme,D00596,5281055,hsa:1558,P10632,-10.1675,806,7179,0.11227190416492548,805,0,805,1.0
enzyme,D00620,5362123,hsa:1636,P12821,-8.4739,925,7373,0.1254577512545775,924,0,924,1.0
enzyme,D00624,441313,hsa:1636,P12821,-8.2368,264,5819,0.045368620037807186,263,0,263,1.0
enzyme,D00625,441314,hsa:2548,P10253,-5.3216,2318,7573,0.3060874158193582,2317,2,2315,0.9991368148467846
enzyme,D00625,441314,hsa:279,P04746,-5.5816,1405,7573,0.1855275320216559,1404,1,1403,0.9992877492877493
enzyme,D00625,441314,hsa:8972,O43451,-5.648,1179,7573,0.15568466921959592,1178,0,1178,1.0
enzyme,D00650,2315,hsa:759,P00915,-7.52,3482,7376,0.4720715835140998,3481,1,3480,0.9997127262280954
enzyme,D00650,2315,hsa:760,P00918,-8.1073,2120,7376,0.2874186550976139,2119,0,2119,1.0
enzyme,D00650,2315,hsa:762,P22748,-7.0855,4647,7376,0.6300162689804772,4646,2,4644,0.9995695221696083
enzyme,D00651,2343,hsa:759,P00915,-8.0472,1486,7295,0.20370116518163126,1485,0,1485,1.0
enzyme,D00651,2343,hsa:760,P00918,-7.5834,2394,7295,0.3281699794379712,2393,1,2392,0.9995821145006268
enzyme,D00651,2343,hsa:762,P22748,-7.0446,3817,7295,0.5232350925291296,3816,2,3814,0.999475890985325
enzyme,D00652,68844,hsa:23632,Q9ULX7,-7.223,290,7388,0.039252842447211694,289,0,289,1.0
enzyme,D00652,68844,hsa:377677,Q8N1Q1,-5.802,3265,7388,0.4419328641039523,3264,9,3255,0.9972426470588235
enzyme,D00652,68844,hsa:759,P00915,-6.6977,956,7388,0.12939902544667028,955,3,952,0.9968586387434555
enzyme,D00652,68844,hsa:760,P00918,-6.3666,1683,7388,0.22780184082295615,1682,5,1677,0.9970273483947681
enzyme,D00652,68844,hsa:761,P07451,-5.9456,2809,7388,0.38021115322144017,2808,8,2800,0.9971509971509972
enzyme,D00652,68844,hsa:762,P22748,-6.34,1745,7388,0.23619382782891174,1744,6,1738,0.9965596330275229
enzyme,D00652,68844,hsa:765,P23280,-5.5551,4204,7388,0.5690308608554413,4203,10,4193,0.9976207470854151
enzyme,D00652,68844,hsa:766,P43166,-6.9101,629,7388,0.08513806172171089,628,2,626,0.9968152866242038
enzyme,D00652,68844,hsa:767,P35219,-6.0655,2454,7388,0.33216025988088793,2453,7,2446,0.9971463514064411
enzyme,D00652,68844,hsa:768,Q16790,-6.368,1679,7388,0.2272604223064429,1678,4,1674,0.9976162097735399
enzyme,D00652,68844,hsa:771,O43570,-7.0188,491,7388,0.06645912290200325,490,1,489,0.9979591836734694
enzyme,D00653,6918132,hsa:23632,Q9ULX7,-7.1219,711,6927,0.10264183629276744,710,1,709,0.9985915492957746
enzyme,D00653,6918132,hsa:377677,Q8N1Q1,-5.9378,3685,6927,0.5319763245272123,3684,10,3674,0.99728555917481
enzyme,D00653,6918132,hsa:759,P00915,-5.9962,3487,6927,0.5033925220153025,3486,9,3477,0.9974182444061962
enzyme,D00653,6918132,hsa:760,P00918,-6.3889,2292,6927,0.33087916847119964,2291,5,2286,0.9978175469227412
enzyme,D00653,6918132,hsa:761,P07451,-6.223,2775,6927,0.40060632308358596,2774,6,2768,0.9978370583994232
enzyme,D00653,6918132,hsa:762,P22748,-6.1145,3122,6927,0.45070015879890285,3121,7,3114,0.9977571291252804
enzyme,D00653,6918132,hsa:765,P23280,-7.1109,727,6927,0.10495163851595207,726,2,724,0.9972451790633609
enzyme,D00653,6918132,hsa:766,P43166,-7.0436,817,6927,0.11794427602136567,816,3,813,0.9963235294117647
enzyme,D00653,6918132,hsa:767,P35219,-6.0569,3293,6927,0.4753861700591887,3292,8,3284,0.9975698663426489
enzyme,D00653,6918132,hsa:768,Q16790,-6.6179,1683,6927,0.2429623213512343,1682,4,1678,0.9976218787158145
enzyme,D00653,6918132,hsa:771,O43570,-7.2056,599,6927,0.08647322073047495,598,0,598,1.0
enzyme,D00654,3647,hsa:759,P00915,-7.2058,1767,7310,0.24172366621067032,1766,0,1766,1.0
enzyme,D00654,3647,hsa:760,P00918,-6.9223,2435,7310,0.3331053351573187,2434,1,2433,0.9995891536565324
enzyme,D00654,3647,hsa:762,P22748,-6.271,4366,7310,0.5972640218878249,4365,2,4363,0.9995418098510882
enzyme,D00655,4100,hsa:23632,Q9ULX7,-6.1881,1183,7333,0.16132551479612708,1182,4,1178,0.9966159052453468
enzyme,D00655,4100,hsa:377677,Q8N1Q1,-5.7188,2531,7333,0.34515205236601665,2530,8,2522,0.9968379446640316
enzyme,D00655,4100,hsa:759,P00915,-6.6755,363,7333,0.04950225010227738,362,0,362,1.0
enzyme,D00655,4100,hsa:760,P00918,-6.0394,1559,7333,0.21260057275330696,1558,5,1553,0.996790757381258
enzyme,D00655,4100,hsa:761,P07451,-5.7909,2274,7333,0.3101050047729442,2273,6,2267,0.9973603167619886
enzyme,D00655,4100,hsa:762,P22748,-5.6864,2642,7333,0.3602891040501841,2641,9,2632,0.9965921999242711
enzyme,D00655,4100,hsa:765,P23280,-5.5526,3139,7333,0.4280649120414564,3138,10,3128,0.9968132568514978
enzyme,D00655,4100,hsa:766,P43166,-6.5371,541,7333,0.07377608073094231,540,1,539,0.9981481481481481
enzyme,D00655,4100,hsa:767,P35219,-5.786,2296,7333,0.3131051411427792,2295,7,2288,0.9969498910675382
enzyme,D00655,4100,hsa:768,Q16790,-6.2184,1120,7333,0.15273421519159963,1119,3,1116,0.9973190348525469
enzyme,D00655,4100,hsa:771,O43570,-6.3866,764,7333,0.10418655393426975,763,2,761,0.9973787680209698
enzyme,D00656,4121,hsa:759,P00915,-7.273,751,7319,0.10260964612652002,750,0,750,1.0
enzyme,D00656,4121,hsa:760,P00918,-6.8408,1492,7319,0.20385298538051647,1491,1,1490,0.9993293091884641
enzyme,D00656,4121,hsa:762,P22748,-6.1134,3560,7319,0.48640524661839046,3559,2,3557,0.9994380443944928
enzyme,D00658,5560,hsa:759,P00915,-7.0255,1942,7312,0.26559080962800874,1941,0,1941,1.0
enzyme,D00658,5560,hsa:760,P00918,-6.9353,2160,7312,0.29540481400437635,2159,1,2158,0.999536822603057
enzyme,D00658,5560,hsa:762,P22748,-6.5356,3252,7312,0.4447483588621444,3251,2,3249,0.9993848046754845
enzyme,D00667,5965,hsa:43,P22303,-6.6949,2372,7503,0.3161402105824337,2371,1,2370,0.9995782370307887
enzyme,D00667,5965,hsa:590,P06276,-8.5028,222,7503,0.02958816473410636,221,0,221,1.0
enzyme,D00670,5741,hsa:43,P22303,-7.8202,2384,7446,0.32017190437818965,2383,1,2382,0.9995803608896349
enzyme,D00670,5741,hsa:590,P06276,-10.9087,15,7446,0.00201450443190975,14,0,14,1.0
enzyme,D00691,3182,hsa:10846,Q9Y233,-6.6255,1087,7466,0.14559335654969194,1086,5,1081,0.9953959484346224
enzyme,D00691,3182,hsa:5138,O00408,-6.2467,2039,7466,0.2731047414947763,2038,6,2032,0.9970559371933267
enzyme,D00691,3182,hsa:5140,Q13370,-6.8709,667,7466,0.08933833377980177,666,4,662,0.993993993993994
enzyme,D00691,3182,hsa:5141,P27815,-7.0245,444,7466,0.059469595499598175,443,3,440,0.9932279909706546
enzyme,D00691,3182,hsa:5142,Q07343,-7.4524,125,7466,0.01674256630056255,124,0,124,1.0
enzyme,D00691,3182,hsa:5143,Q08493,-5.9558,2967,7466,0.3974015537101527,2966,8,2958,0.9973027646662171
enzyme,D00691,3182,hsa:5144,Q08499,-7.0691,389,7466,0.05210286632735066,388,2,386,0.9948453608247423
enzyme,D00691,3182,hsa:5147,O43924,-6.0363,2700,7466,0.3616394320921511,2699,7,2692,0.9974064468321601
enzyme,D00691,3182,hsa:5148,P18545,-3.8446,7189,7466,0.9628984730779534,7188,9,7179,0.9987479131886478
enzyme,D00691,3182,hsa:5151,O60658,-7.1278,324,7466,0.04339673185105813,323,1,322,0.9969040247678018
enzyme,D00703,3284,hsa:759,P00915,-5.3738,3538,7535,0.4695421366954214,3537,1,3536,0.9997172745264349
enzyme,D00703,3284,hsa:760,P00918,-5.9607,1501,7535,0.19920371599203715,1500,0,1500,1.0
enzyme,D00709,5284583,hsa:759,P00915,-5.6109,1366,7470,0.18286479250334672,1365,0,1365,1.0
enzyme,D00726,4168,hsa:22954,Q13049,-5.15,4456,7397,0.6024063809652562,4455,0,4455,1.0
enzyme,D00733,3025,hsa:2147,P00734,-7.2066,1100,7387,0.14891024773250305,1099,1,1098,0.9990900818926297
enzyme,D00733,3025,hsa:590,P06276,-8.3351,108,7387,0.014620278868282117,107,0,107,1.0
enzyme,D00749,3899,hsa:1723,Q02127,-9.065,143,7400,0.019324324324324325,142,0,142,1.0
enzyme,D00752,5281078,hsa:3614,P20839,-8.3777,617,7446,0.08286328229922106,616,0,616,1.0
enzyme,D00752,5281078,hsa:3615,P12268,-8.2847,707,7446,0.09495030889067956,706,1,705,0.9985835694050992
enzyme,D00762,441350,hsa:7054,P07101,-7.0323,242,7469,0.03240058910162003,241,0,241,1.0
enzyme,D00771,2733,hsa:1543,P04798,-7.4157,15,7473,0.002007226013649137,14,0,14,1.0
enzyme,D00771,2733,hsa:1544,P05177,-7.3587,22,7473,0.0029439314866854006,21,1,20,0.9523809523809523
enzyme,D00771,2733,hsa:1571,P05181,-6.4934,578,7473,0.07734510905928008,577,2,575,0.9965337954939342
enzyme,D00781,5281081,hsa:1312,P21964,-6.4161,3006,7394,0.4065458479848526,3005,0,3005,1.0
enzyme,D00785,26758,hsa:4128,P21397,-6.9778,330,7572,0.043581616481774964,329,1,328,0.9969604863221885
enzyme,D00785,26758,hsa:4129,P27338,-7.7488,39,7572,0.005150554675118859,38,0,38,1.0
enzyme,D00786,4659569,hsa:1312,P21964,-9.1014,292,7464,0.03912111468381565,291,0,291,1.0
enzyme,D00805,5853,hsa:43,P22303,-5.7643,28,7470,0.003748326639892905,27,0,27,1.0
enzyme,D00805,5853,hsa:590,P06276,-4.8916,1127,7470,0.15087014725568942,1126,1,1125,0.9991119005328597
enzyme,D00810,54686350,hsa:5742,P23219,-9.4252,189,7466,0.025314760246450577,188,0,188,1.0
enzyme,D00810,54686350,hsa:5743,P35354,-8.9453,615,7466,0.08237342619876775,614,1,613,0.998371335504886
enzyme,D00813,84003,hsa:5742,P23219,-11.4214,10,7371,0.00135666802333469,9,0,9,1.0
enzyme,D00813,84003,hsa:5743,P35354,-10.5952,83,7371,0.011260344593677927,82,1,81,0.9878048780487805
enzyme,D00882,68553,hsa:1557,P33261,-10.2363,335,6963,0.04811144621571162,334,0,334,1.0
enzyme,D00882,68553,hsa:1559,P11712,-10.0956,442,6963,0.06347838575326727,441,1,440,0.9977324263038548
enzyme,D00889,23663992,hsa:3156,P04035,-6.6914,2491,7268,0.34273527793065495,2490,0,2490,1.0
enzyme,D00892,23679527,hsa:3156,P04035,-1.2653,3292,7334,0.4488682847013908,3291,0,3291,1.0
enzyme,D00893,16759173,hsa:3156,P04035,-1.2674,2975,6859,0.43373669631141565,2974,0,2974,1.0
enzyme,D00900,78000,hsa:4759,Q9Y3R4,-7.2047,1421,7372,0.1927563754747694,1420,0,1420,1.0
enzyme,D00902,60855,hsa:4759,Q9Y3R4,-7.2756,664,7372,0.09007053716766142,663,0,663,1.0
enzyme,D00947,441401,hsa:4128,P21397,-10.4058,4,7390,0.0005412719891745603,3,0,3,1.0
enzyme,D00960,2187,hsa:1543,P04798,-8.2976,371,7523,0.04931543267313572,370,6,364,0.9837837837837838
enzyme,D00960,2187,hsa:1544,P05177,-8.6245,187,7523,0.02485710487837299,186,2,184,0.989247311827957
enzyme,D00960,2187,hsa:1545,Q16678,-8.1962,434,7523,0.05768975142895122,433,8,425,0.9815242494226328
enzyme,D00960,2187,hsa:1548,P11509,-8.7598,142,7523,0.01887544862421906,141,0,141,1.0
enzyme,D00960,2187,hsa:1551,P24462,-7.6219,999,7523,0.1327927688422172,998,12,986,0.9879759519038076
enzyme,D00960,2187,hsa:1553,Q16696,-8.6604,168,7523,0.022331516682174663,167,1,166,0.9940119760479041
enzyme,D00960,2187,hsa:1555,P20813,-8.2223,421,7523,0.05596171739997342,420,7,413,0.9833333333333333
enzyme,D00960,2187,hsa:1557,P33261,-8.4227,292,7523,0.03881430280473216,291,4,287,0.9862542955326461
enzyme,D00960,2187,hsa:1558,P10632,-8.3472,340,7523,0.04519473614249635,339,5,334,0.9852507374631269
enzyme,D00960,2187,hsa:1559,P11712,-7.8909,685,7523,0.09105410075767646,684,9,675,0.9868421052631579
enzyme,D00960,2187,hsa:1562,P33260,-4.4143,7306,7523,0.9711551242855244,7305,15,7290,0.997946611909651
enzyme,D00960,2187,hsa:1565,P10635,-7.3248,1533,7523,0.20377508972484382,1532,14,1518,0.9908616187989556
enzyme,D00960,2187,hsa:1571,P05181,-8.5247,235,7523,0.03123753821613718,234,3,231,0.9871794871794872
enzyme,D00960,2187,hsa:1576,P08684,-7.7546,843,7523,0.11205636049448359,842,11,831,0.9869358669833729
enzyme,D00960,2187,hsa:1577,P20815,-7.4382,1319,7523,0.17532899109397845,1318,13,1305,0.9901365705614568
enzyme,D00960,2187,hsa:1588,P11511,-7.8511,721,7523,0.0958394257609996,720,10,710,0.9861111111111112
enzyme,D00963,60198,hsa:1588,P11511,-10.7292,37,7572,0.004886423666138405,36,0,36,1.0
enzyme,D00964,3902,hsa:1543,P04798,-8.7402,380,7525,0.0504983388704319,379,6,373,0.9841688654353562
enzyme,D00964,3902,hsa:1544,P05177,-9.2802,118,7525,0.015681063122923587,117,1,116,0.9914529914529915
enzyme,D00964,3902,hsa:1545,Q16678,-9.0319,188,7525,0.024983388704318935,187,4,183,0.9786096256684492
enzyme,D00964,3902,hsa:1548,P11509,-9.355,103,7525,0.013687707641196013,102,0,102,1.0
enzyme,D00964,3902,hsa:1551,P24462,-8.1612,916,7525,0.12172757475083057,915,12,903,0.9868852459016394
enzyme,D00964,3902,hsa:1553,Q16696,-9.0971,167,7525,0.022192691029900333,166,2,164,0.9879518072289156
enzyme,D00964,3902,hsa:1555,P20813,-7.8689,1338,7525,0.17780730897009966,1337,14,1323,0.9895287958115183
enzyme,D00964,3902,hsa:1557,P33261,-8.9363,244,7525,0.03242524916943522,243,5,238,0.9794238683127572
enzyme,D00964,3902,hsa:1558,P10632,-8.2458,826,7525,0.10976744186046512,825,10,815,0.9878787878787879
enzyme,D00964,3902,hsa:1559,P11712,-8.4158,632,7525,0.08398671096345516,631,7,624,0.9889064976228209
enzyme,D00964,3902,hsa:1562,P33260,-4.5735,7300,7525,0.9700996677740864,7299,15,7284,0.9979449239621866
enzyme,D00964,3902,hsa:1565,P10635,-9.0885,171,7525,0.022724252491694352,170,3,167,0.9823529411764705
enzyme,D00964,3902,hsa:1571,P05181,-8.4147,635,7525,0.08438538205980066,634,8,626,0.9873817034700315
enzyme,D00964,3902,hsa:1576,P08684,-8.1967,874,7525,0.11614617940199336,873,11,862,0.9873997709049256
enzyme,D00964,3902,hsa:1577,P20815,-8.1355,951,7525,0.12637873754152823,950,13,937,0.9863157894736843
enzyme,D00964,3902,hsa:1588,P11511,-8.3086,749,7525,0.09953488372093024,748,9,739,0.9879679144385026
enzyme,D00965,4493,hsa:5447,P16435,-8.229,732,7394,0.09899918853124155,731,0,731,1.0
enzyme,D00969,54677470,hsa:5742,P23219,-7.9741,1267,7227,0.17531479175314793,1266,1,1265,0.9992101105845181
enzyme,D00969,54677470,hsa:5743,P35354,-9.2908,93,7227,0.012868410128684102,92,0,92,1.0
enzyme,D00970,23681059,hsa:5742,P23219,-1.2869,2868,7612,0.3767735155018392,2867,0,2867,1.0
enzyme,D00970,23681059,hsa:5743,P35354,-1.2522,3756,7612,0.4934314240672622,3755,1,3754,0.9997336884154461
enzyme,D00994,8307,hsa:43,P22303,-1.3301,226,7372,0.030656538252848618,225,0,225,1.0
enzyme,D01001,8288,hsa:43,P22303,-7.5601,923,7352,0.12554406964091402,922,0,922,1.0
enzyme,D01064,135400182,hsa:7298,P04818,-8.6352,1237,7180,0.17228412256267409,1236,0,1236,1.0
enzyme,D01071,3608,hsa:10858,Q9Y6A2,-7.2406,999,7466,0.1338065898740959,998,9,989,0.9909819639278558
enzyme,D01071,3608,hsa:1543,P04798,-7.1823,1097,7466,0.14693276185373694,1096,12,1084,0.9890510948905109
enzyme,D01071,3608,hsa:1544,P05177,-7.1873,1089,7466,0.14586123761050093,1088,11,1077,0.9898897058823529
enzyme,D01071,3608,hsa:1545,Q16678,-7.1147,1244,7466,0.1666220198231985,1243,13,1230,0.9895414320193081
enzyme,D01071,3608,hsa:1548,P11509,-7.426,719,7466,0.09630324136083579,718,4,714,0.9944289693593314
enzyme,D01071,3608,hsa:1551,P24462,-6.6787,2321,7466,0.31087597106884546,2320,24,2296,0.9896551724137931
enzyme,D01071,3608,hsa:1553,Q16696,-7.1947,1076,7466,0.14412001071524244,1075,10,1065,0.9906976744186047
enzyme,D01071,3608,hsa:1555,P20813,-6.9267,1644,7466,0.22019823198499866,1643,17,1626,0.9896530736457699
enzyme,D01071,3608,hsa:1557,P33261,-7.383,781,7466,0.10460755424591481,780,5,775,0.9935897435897436
enzyme,D01071,3608,hsa:1558,P10632,-7.0218,1452,7466,0.1944816501473346,1451,15,1436,0.9896623018607856
enzyme,D01071,3608,hsa:1559,P11712,-6.8505,1829,7466,0.24497723010983125,1828,20,1808,0.9890590809628009
enzyme,D01071,3608,hsa:1562,P33260,-3.8282,7291,7466,0.9765604071792124,7290,25,7265,0.9965706447187929
enzyme,D01071,3608,hsa:1565,P10635,-8.0996,141,7466,0.018885614787034558,140,0,140,1.0
enzyme,D01071,3608,hsa:1571,P05181,-7.3071,894,7466,0.11974283418162336,893,8,885,0.9910414333706606
enzyme,D01071,3608,hsa:1576,P08684,-6.8004,1965,7466,0.2631931422448433,1964,21,1943,0.9893075356415478
enzyme,D01071,3608,hsa:1577,P20815,-6.9959,1510,7466,0.2022502009107956,1509,16,1493,0.9893969516235918
enzyme,D01071,3608,hsa:1581,P22680,-7.3083,893,7466,0.11960889365121886,892,7,885,0.992152466367713
enzyme,D01071,3608,hsa:1582,Q9UNU6,-6.8509,1828,7466,0.24484328957942675,1827,19,1808,0.9896004378762999
enzyme,D01071,3608,hsa:1583,P05108,-7.5203,591,7466,0.07915885346905974,590,3,587,0.9949152542372881
enzyme,D01071,3608,hsa:1584,P15538,-6.7191,2194,7466,0.2938655237074739,2193,23,2170,0.9895120839033288
enzyme,D01071,3608,hsa:1585,P19099,-7.044,1399,7466,0.18738280203589605,1398,14,1384,0.9899856938483548
enzyme,D01071,3608,hsa:1586,P05093,-7.3197,874,7466,0.11706402357353335,873,6,867,0.993127147766323
enzyme,D01071,3608,hsa:1588,P11511,-6.9242,1653,7466,0.22140369675863916,1652,18,1634,0.9891041162227603
enzyme,D01071,3608,hsa:1589,P08686,-7.9811,198,7466,0.02652022502009108,197,1,196,0.9949238578680203
enzyme,D01071,3608,hsa:1595,Q16850,-7.6356,453,7466,0.060675060273238685,452,2,450,0.995575221238938
enzyme,D01071,3608,hsa:5740,Q16647,-6.7557,2089,7466,0.27980176801500134,2088,22,2066,0.9894636015325671
enzyme,D01097,163727,hsa:4128,P21397,-7.1179,63,7402,0.008511213185625506,62,1,61,0.9838709677419355
enzyme,D01097,163727,hsa:4129,P27338,-7.1701,50,7402,0.006754931099702783,49,0,49,1.0
enzyme,D01118,122824,hsa:590,P06276,-8.244,112,7221,0.01551031713059133,111,0,111,1.0
enzyme,D01119,443873,hsa:1636,P12821,-8.3166,436,7273,0.05994775195930153,435,0,435,1.0
enzyme,D01122,3673,hsa:5742,P23219,-8.2403,601,7523,0.07988834241658913,600,0,600,1.0
enzyme,D01122,3673,hsa:5743,P35354,-8.0529,784,7523,0.1042137445168151,783,1,782,0.9987228607918263
enzyme,D01133,4823,hsa:10846,Q9Y233,-9.5066,847,7454,0.11363026562919239,846,9,837,0.9893617021276596
enzyme,D01133,4823,hsa:5138,O00408,-8.4163,2576,7454,0.34558626240944457,2575,11,2564,0.9957281553398059
enzyme,D01133,4823,hsa:5140,Q13370,-10.0169,417,7454,0.05594311778910652,416,4,412,0.9903846153846154
enzyme,D01133,4823,hsa:5141,P27815,-9.7904,586,7454,0.07861550845183794,585,7,578,0.9880341880341881
enzyme,D01133,4823,hsa:5142,Q07343,-10.9161,89,7454,0.011939898041320096,88,1,87,0.9886363636363636
enzyme,D01133,4823,hsa:5143,Q08493,-8.5664,2293,7454,0.30762006976120204,2292,10,2282,0.9956369982547993
enzyme,D01133,4823,hsa:5144,Q08499,-10.3363,248,7454,0.0332707271263751,247,3,244,0.9878542510121457
enzyme,D01133,4823,hsa:5147,O43924,-9.7611,615,7454,0.08250603702709955,614,8,606,0.9869706840390879
enzyme,D01133,4823,hsa:5148,P18545,-5.3279,7192,7454,0.964851086664878,7191,12,7179,0.9983312473925741
enzyme,D01133,4823,hsa:5150,Q13946,-11.1023,57,7454,0.007646900992755568,56,0,56,1.0
enzyme,D01133,4823,hsa:5151,O60658,-10.4919,188,7454,0.02522135766031661,187,2,185,0.9893048128342246
enzyme,D01133,4823,hsa:5152,O76083,-9.8368,555,7454,0.07445666756104105,554,6,548,0.9891696750902527
enzyme,D01133,4823,hsa:8654,O76074,-9.979,445,7454,0.05969949020660048,444,5,439,0.9887387387387387
enzyme,D01136,5526,hsa:5328,P00749,-5.8413,1310,7470,0.1753681392235609,1309,0,1309,1.0
enzyme,D01136,5526,hsa:5340,P00747,-5.7935,1444,7470,0.19330655957161982,1443,1,1442,0.9993069993069993
enzyme,D01164,60795,hsa:1565,P10635,-9.303,581,7376,0.07876898047722343,580,0,580,1.0
enzyme,D01183,610479,hsa:5742,P23219,-8.1635,549,7401,0.07417916497770571,548,0,548,1.0
enzyme,D01183,610479,hsa:5743,P35354,-8.0538,665,7401,0.08985272260505336,664,1,663,0.9984939759036144
enzyme,D01196,13290219,hsa:23632,Q9ULX7,-1.4956,373,7614,0.04898870501707381,372,1,371,0.9973118279569892
enzyme,D01196,13290219,hsa:377677,Q8N1Q1,-1.4532,549,7614,0.07210401891252956,548,7,541,0.9872262773722628
enzyme,D01196,13290219,hsa:759,P00915,-1.4779,447,7614,0.058707643814026794,446,3,443,0.9932735426008968
enzyme,D01196,13290219,hsa:760,P00918,-1.323,2112,7614,0.2773837667454689,2111,10,2101,0.9952629085741355
enzyme,D01196,13290219,hsa:761,P07451,-1.4778,449,7614,0.05897031783556606,448,4,444,0.9910714285714286
enzyme,D01196,13290219,hsa:762,P22748,-1.4158,857,7614,0.1125558182295771,856,9,847,0.9894859813084113
enzyme,D01196,13290219,hsa:765,P23280,-1.5305,289,7614,0.03795639611242448,288,0,288,1.0
enzyme,D01196,13290219,hsa:766,P43166,-1.4542,544,7614,0.07144733385868138,543,6,537,0.988950276243094
enzyme,D01196,13290219,hsa:767,P35219,-1.4742,468,7614,0.061465721040189124,467,5,462,0.9892933618843683
enzyme,D01196,13290219,hsa:768,Q16790,-1.4267,762,7614,0.10007880220646179,761,8,753,0.9894875164257556
enzyme,D01196,13290219,hsa:771,O43570,-1.4788,445,7614,0.058444969792487526,444,2,442,0.9954954954954955
enzyme,D01198,60790,hsa:10846,Q9Y233,-8.4787,709,7447,0.09520612327111588,708,4,704,0.9943502824858758
enzyme,D01198,60790,hsa:5138,O00408,-7.4769,1993,7447,0.2676245467973681,1992,9,1983,0.9954819277108434
enzyme,D01198,60790,hsa:5140,Q13370,-8.4229,754,7447,0.10124882503021351,753,6,747,0.9920318725099602
enzyme,D01198,60790,hsa:5141,P27815,-8.328,836,7447,0.11225997045790251,835,8,827,0.9904191616766467
