reranked_rank_1_based,pubchem_cid,ligand_title,uniprot_id,known_target_yamanishi,known_target_bindingdb,known_target_any_supported,hit_value_score,affinity,raw_affinity_rank_1_based,rank_percentile,reverse_rank_percentile,affinity_zscore_within_ligand,affinity_robust_zscore_within_ligand,affinity_gap_to_next_weaker,affinity_gap_to_previous_stronger,total_ranked_uniprots
2063,1794427,ChlorogenicAcid,Q8NHY2,0,0,0,0.002710743578760351,-8.4957,882,0.11717815862893582,0.8829546964261991,-1.1492415828409646,-1.9842376900544005,0.0005999999999986017,9.999999999976694e-05,7527
2064,1794427,ChlorogenicAcid,P00450,0,0,0,0.0027106335662491214,-8.71,612,0.0813072937425269,0.918825561312608,-1.3250774014536724,-2.2831636211466053,0.0003000000000010772,0.00019999999999953388,7527
2065,1794427,ChlorogenicAcid,O95786,0,0,0,0.002709875270991072,-8.0502,1577,0.2095124219476551,0.7906204331074798,-0.7837032851649931,-1.3628121076858704,0.0,9.999999999976694e-05,7527
2066,1794427,ChlorogenicAcid,P24821,0,0,0,0.0027037269262730054,-7.0466,3841,0.5102962667729507,0.4898365882821841,0.039763012360497126,0.03710419863300347,9.999999999976694e-05,0.00039999999999995595,7527
2067,1794427,ChlorogenicAcid,Q13285,0,0,0,0.002703651047305121,-7.8242,1997,0.2653115451042912,0.7348213099508436,-0.5982674708557457,-1.0475659087738882,0.0007999999999999119,0.00039999999999995595,7527
2068,1794427,ChlorogenicAcid,P49336,0,0,0,0.0027033946831291835,-8.5559,804,0.1068154643284177,0.8933173907267171,-1.1986364324932508,-2.068210350118566,9.999999999976694e-05,9.999999999976694e-05,7527
2069,1794427,ChlorogenicAcid,Q9H2X6,0,0,0,0.0027013606570872465,-8.7321,588,0.07811877241929055,0.9220140826358443,-1.3432107266582494,-2.3139907936950777,0.0001000000000015433,9.999999999976694e-05,7527
2070,1794427,ChlorogenicAcid,Q68D85,0,0,0,0.0026997500818903104,-6.9283,4190,0.5566626810150126,0.44347017404012223,0.1368296355144082,0.20212023992188566,0.000300000000000189,0.0004999999999997229,7527
2071,1794427,ChlorogenicAcid,P25774,0,0,0,0.0026983623664859745,-7.3789,2993,0.3976351800185997,0.6024976750365352,-0.23289327567031223,-0.42641930534244654,0.000300000000000189,0.0,7527
2072,1794427,ChlorogenicAcid,P13497,0,0,0,0.0026936185092136713,-7.1895,3474,0.46153846153846156,0.5385943935166733,-0.07748821712973057,-0.16222625191798,0.0017999999999993577,0.000300000000000189,7527
2073,1794427,ChlorogenicAcid,P30411,0,0,0,0.002693469190334983,-7.6607,2352,0.3124750896771622,0.6876577653779726,-0.46411368483998483,-0.8195006277026091,0.00020000000000042206,0.0004999999999997229,7527
2074,1794427,ChlorogenicAcid,A0FGR8,0,0,0,0.00268491318584723,-7.5586,2570,0.34143749169655907,0.6586953633585758,-0.3803393634197451,-0.6770818803180365,0.00020000000000042206,0.00019999999999953388,7527
2075,1794427,ChlorogenicAcid,Q9UI12,0,0,0,0.002681802211443067,-6.9069,4252,0.5648996944333732,0.43523316062176165,0.15438860200209786,0.23197098619054218,0.0005000000000006111,0.000700000000000145,7527
2076,1794427,ChlorogenicAcid,P47902,0,0,0,0.0026817201317187716,-7.5888,2505,0.33280191311279395,0.6673309419423409,-0.4051188394911577,-0.719207699818664,0.0008999999999996788,0.0019999999999997797,7527
2077,1794427,ChlorogenicAcid,P24071,0,0,0,0.0026811164207356285,-7.2315,3356,0.4458615650325495,0.5542712900225854,-0.11194974014295338,-0.2208118287069322,0.00019999999999953388,0.000300000000000189,7527
2078,1794427,ChlorogenicAcid,A4D1P6,0,0,0,0.0026792249320314585,-9.559,82,0.010894114521057527,0.9892387405340773,-2.0216924737923927,-3.467429209094713,0.000700000000000145,0.009500000000000952,7527
2079,1794427,ChlorogenicAcid,A8K979,0,0,0,0.0026789578532167672,-7.4979,2708,0.35977148930516806,0.6403613657499667,-0.3305342575411105,-0.5924117729111448,0.0,0.00010000000000065512,7527
2080,1794427,ChlorogenicAcid,Q92882,0,0,0,0.002672742841604377,-6.8754,4329,0.5751295336787565,0.4250033213763784,0.18023474426201533,0.27591016878225694,0.00039999999999995595,0.00140000000000029,7527
2081,1794427,ChlorogenicAcid,Q12931,0,0,0,0.0026716913269248304,-8.4965,880,0.11691244851866614,0.8832204065364687,-1.149897992803121,-1.9853536058027614,0.000700000000000145,0.0015000000000000568,7527
2082,1794427,ChlorogenicAcid,Q9P286,0,0,0,0.0026711597507150567,-6.8179,4495,0.5971834728311413,0.40294938222399357,0.22741421029202305,0.3561166131957039,0.0004999999999997229,0.0007999999999999119,7527
2083,1794427,ChlorogenicAcid,O00258,0,0,0,0.0026693192121313206,-8.0619,1556,0.2067224657898233,0.7934103892653115,-0.7933032808615332,-1.379132375505649,9.999999999976694e-05,0.00019999999999953388,7527
2084,1794427,ChlorogenicAcid,O95661,0,0,0,0.0026681425750369665,-8.977,355,0.047163544572870995,0.9529693104822639,-1.5441542263234467,-2.6556005021620877,0.0,0.00140000000000029,7527
2085,1794427,ChlorogenicAcid,Q8IWV8,0,0,0,0.0026659948944414463,-6.3879,5750,0.7639165670253754,0.23621628802975958,0.5802345649512104,0.9559213279397405,0.0,0.0004999999999997229,7527
2086,1794427,ChlorogenicAcid,Q9BTU6,0,0,0,0.0026641687600432143,-7.9189,1800,0.2391390992427262,0.7609937558124087,-0.6759700001260361,-1.179662435486121,0.000300000000000189,0.00020000000000042206,7527
2087,1794427,ChlorogenicAcid,Q7Z6G8,0,0,0,0.002663106750499883,-7.7467,2158,0.2867012089810017,0.7134316460741331,-0.5346777557718219,-0.9394615706514157,0.0002999999999993008,0.00010000000000065512,7527
2088,1794427,ChlorogenicAcid,Q9NVM9,0,0,0,0.0026630919618480737,-8.4176,987,0.13112793941809486,0.86900491563704,-1.0851595602854245,-1.875296415120659,0.0004000000000008441,0.0005000000000006111,7527
2089,1794427,ChlorogenicAcid,P20036,0,0,0,0.002662151370191998,-7.0422,3850,0.5114919622691644,0.48864089278597056,0.04337326715235818,0.043241735248988285,0.0,9.999999999976694e-05,7527
2090,1794427,ChlorogenicAcid,Q9UMS4,0,0,0,0.002661828894414879,-8.3939,1020,0.13551215623754484,0.86462069881759,-1.0657134151565344,-1.8422374110754647,0.0022999999999999687,0.0026999999999990365,7527
2091,1794427,ChlorogenicAcid,Q3MIT2,0,0,0,0.0026578426516270155,-8.0322,1609,0.21376378371197025,0.7863690713431646,-0.7689340610164683,-1.337704003347747,0.00019999999999953388,0.0010000000000012221,7527
2092,1794427,ChlorogenicAcid,Q03519,0,0,0,0.002657535773033768,-8.0769,1524,0.20247110402550816,0.7976617510296267,-0.8056109676519705,-1.4000557957874187,0.001300000000000523,0.00019999999999953388,7527
2093,1794427,ChlorogenicAcid,P15509,0,0,0,0.002654160042544378,-8.116,1466,0.194765510827687,0.8053673442274478,-0.8376930045523752,-1.4545961779885617,0.0010999999999992127,0.00140000000000029,7527
2094,1794427,ChlorogenicAcid,Q8WVM7,0,0,0,0.0026539321991336613,-6.8734,4337,0.5761923741198353,0.42394048093529957,0.18187576916740672,0.2786999581531591,0.0,9.999999999976694e-05,7527
2095,1794427,ChlorogenicAcid,Q86VU5,0,0,0,0.002652805568905397,-8.389,1029,0.13670785173375846,0.8634250033213764,-1.0616929041383243,-1.8354024271167522,0.0008999999999996788,9.999999999976694e-05,7527
2096,1794427,ChlorogenicAcid,O43683,0,0,0,0.0026522329784778986,-9.08,285,0.037863690713431646,0.9622691643417032,-1.6286670089511122,-2.799274654763566,0.0038000000000000256,9.999999999976694e-05,7527
2097,1794427,ChlorogenicAcid,P53597,0,0,0,0.002652068981478996,-7.8428,1956,0.2598644878437625,0.7402683672113723,-0.6135290024758874,-1.0735109499232818,0.00010000000000065512,9.999999999976694e-05,7527
2098,1794427,ChlorogenicAcid,Q9UHI8,0,0,0,0.00265060992325274,-8.8851,430,0.05712767370798459,0.9430051813471503,-1.4687491319207033,-2.527409680569117,0.0017999999999993577,0.0007999999999999119,7527
2099,1794427,ChlorogenicAcid,Q9NXR7,0,0,0,0.002646998109387488,-7.3996,2935,0.38992958682077855,0.6102032682343563,-0.2498778834411155,-0.4552936253312882,0.00010000000000065512,0.00019999999999953388,7527
2100,1794427,ChlorogenicAcid,Q9Y3Q4,0,0,0,0.00264641128489091,-7.8191,2007,0.2666400956556397,0.7334927593994951,-0.5940828573469967,-1.040451945878086,0.00039999999999995595,0.000300000000000189,7527
2101,1794427,ChlorogenicAcid,P17181,0,0,0,0.0026429623841856173,-7.1965,3450,0.4583499402152252,0.5417829148399096,-0.08323180429860152,-0.17199051471613952,0.0,0.0,7527
2102,1794427,ChlorogenicAcid,Q9Y312,0,0,0,0.0026426896985013034,-6.9555,4112,0.5462999867144945,0.4538328683406404,0.1145116968010831,0.16417910447761216,0.00039999999999995595,0.0,7527
2103,1794427,ChlorogenicAcid,Q9H9G7,0,0,0,0.002641517505273095,-7.4074,2908,0.38634250033213763,0.6137903547229973,-0.2562778805721423,-0.4661738038778074,9.999999999976694e-05,0.0,7527
2104,1794427,ChlorogenicAcid,P08887,0,0,0,0.002639742411676399,-7.3844,2974,0.3951109339710376,0.6050219210840972,-0.23740609416013947,-0.4340912261124291,0.00020000000000042206,0.000700000000000145,7527
2105,1794427,ChlorogenicAcid,O75417,0,0,0,0.0026375393299694462,-8.1514,1405,0.18666135246446128,0.8134715025906736,-0.8667391453778068,-1.5039754498535374,0.0007999999999999119,0.0020999999999986585,7527
2106,1794427,ChlorogenicAcid,Q06187,0,0,0,0.0026373141373199987,-8.3362,1120,0.14879766175102963,0.8513351933041052,-1.0183698466359872,-1.761751987724927,0.0002999999999993008,9.999999999976694e-05,7527
2107,1794427,ChlorogenicAcid,Q96PU5,0,0,0,0.0026370687240594975,-7.8839,1862,0.24737611266108675,0.7527567423940481,-0.6472520642816836,-1.130841121495327,0.00019999999999953388,0.00020000000000042206,7527
2108,1794427,ChlorogenicAcid,Q7KZF4,0,0,0,0.002632910759805763,-8.0636,1548,0.20565962534874452,0.7944732297063903,-0.7946981520311157,-1.3815036964709158,0.00019999999999953388,0.0004000000000008441,7527
2109,1794427,ChlorogenicAcid,P43627,0,0,0,0.0026298485706124455,-7.8804,1867,0.248040387936761,0.7520924671183739,-0.6443802706972485,-1.125958990096248,9.999999999976694e-05,0.000300000000000189,7527
2110,1794427,ChlorogenicAcid,P01137,0,0,0,0.0026294069863264167,-6.7379,4742,0.6299986714494487,0.3701341836056862,0.2930552065076859,0.4677081880318039,0.0008999999999996788,0.00010000000000065512,7527
2111,1794427,ChlorogenicAcid,Q9HAU4,0,0,0,0.0026286709970256006,-8.7809,531,0.07054603427660422,0.9295868207785306,-1.3832517343498036,-2.3820616543450988,0.002500000000001279,0.0004999999999988347,7527
2112,1794427,ChlorogenicAcid,Q96RT7,0,0,0,0.0026275639644385944,-6.8734,4338,0.5763252291749701,0.42380762588016474,0.18187576916740672,0.2786999581531591,0.0005000000000006111,0.0,7527
2113,1794427,ChlorogenicAcid,Q13402,0,0,0,0.0026261902661018064,-7.7454,2160,0.2869669190912714,0.7131659359638634,-0.5336110895833176,-0.9376482075603295,0.0,0.001000000000000334,7527
2114,1794427,ChlorogenicAcid,O15357,0,0,0,0.0026222553142023226,-8.4315,968,0.12860369337053276,0.8715291616846021,-1.0965646833778955,-1.8946854512484308,0.00019999999999953388,0.003400000000000958,7527
2115,1794427,ChlorogenicAcid,Q92985,0,0,0,0.002621792414092063,-7.0861,3727,0.49515079048757804,0.5049820645675568,0.0073527704790133635,-0.017994141442321296,9.999999999976694e-05,0.0,7527
2116,1794427,ChlorogenicAcid,P02774,0,0,0,0.002621148669483453,-7.1906,3469,0.4608741862627873,0.5392586687923475,-0.07839078082769602,-0.16376063607197652,9.999999999976694e-05,0.00020000000000042206,7527
2117,1794427,ChlorogenicAcid,P17612,0,0,0,0.002619007837306543,-9.0637,290,0.038527965989105885,0.9616048890660289,-1.6152926559721714,-2.776537871390712,0.0,9.999999999976694e-05,7527
2118,1794427,ChlorogenicAcid,Q14393,0,0,0,0.0026162288642022184,-8.0776,1521,0.20207253886010362,0.7980603161950313,-0.8061853263688576,-1.4010322220672347,0.0,0.000600000000000378,7527
2119,1794427,ChlorogenicAcid,Q8TED0,0,0,0,0.002615761395200511,-8.8082,502,0.06669323767769364,0.9334396173774412,-1.4056517243083972,-2.4201422792579157,0.0031999999999996476,0.0005000000000006111,7527
2120,1794427,ChlorogenicAcid,P59540,0,0,0,0.002615305358605854,-7.3924,2957,0.39285239803374516,0.6072804570213897,-0.24397019378170576,-0.4452503835960391,0.00039999999999995595,0.0,7527
2121,1794427,ChlorogenicAcid,O60260,0,0,0,0.0026128653375236924,-8.019,1628,0.21628802975953235,0.7838448252956025,-0.7581032966408845,-1.3192913934997912,0.0,0.000600000000000378,7527
2122,1794427,ChlorogenicAcid,O95405,0,0,0,0.0026115490090491858,-7.6981,2270,0.3015809751561047,0.6985518798990302,-0.4948008505708071,-0.8716696889384856,0.0018000000000002458,0.0005999999999994898,7527
2123,1794427,ChlorogenicAcid,Q9UDY8,0,0,0,0.002610900676813114,-6.7347,4755,0.6317257871662016,0.3684070678889332,0.29568084635631214,0.4721718510252474,9.999999999976694e-05,0.0,7527
2124,1794427,ChlorogenicAcid,Q9UGI0,0,0,0,0.0026096931402712687,-7.3649,3038,0.4036136574996679,0.596519197555467,-0.22140610133257108,-0.4068907797461287,0.0006999999999992568,0.000300000000000189,7527
2125,1794427,ChlorogenicAcid,P06732,0,0,0,0.0026078355234071936,-7.4049,2915,0.3872724857180816,0.6128603693370533,-0.2542265994404025,-0.4626865671641787,0.0004999999999997229,0.001700000000000479,7527
2126,1794427,ChlorogenicAcid,P04440,0,0,0,0.0026057105161152684,-6.4597,5541,0.7361498605021921,0.2639829945529427,0.5213217708476533,0.8557678895243412,0.0,0.00010000000000065512,7527
2127,1794427,ChlorogenicAcid,Q13356,0,0,0,0.002604436943563684,-7.6117,2455,0.3261591603560515,0.6739736946990833,-0.42390857465789106,-0.7511507881154974,0.000300000000000189,0.0007999999999999119,7527
2128,1794427,ChlorogenicAcid,Q15465,0,0,0,0.0026041556860901113,-7.1156,3648,0.4846552411319251,0.5154776139232098,-0.016852346875511993,-0.05914353466313262,9.999999999976694e-05,0.000300000000000189,7527
2129,1794427,ChlorogenicAcid,P19367,0,0,0,0.0026037390781391547,-8.6687,656,0.08715291616846021,0.9129799388866746,-1.2911902371573354,-2.2255544706374666,0.0005999999999986017,0.002600000000001046,7527
2130,1794427,ChlorogenicAcid,P19827,0,0,0,0.0026030279592987662,-7.8301,1981,0.26318586422213364,0.7369469908330012,-0.6031084943266505,-1.05579578741805,0.000300000000000189,0.00039999999999995595,7527
2131,1794427,ChlorogenicAcid,P55735,0,0,0,0.0025981589990215904,-7.5926,2498,0.33187192772685,0.6682609273282849,-0.4082367868114017,-0.7245082996233787,0.00020000000000042206,0.00039999999999995595,7527
2132,1794427,ChlorogenicAcid,O94979,0,0,0,0.002596963366890168,-8.2893,1194,0.15862893583100837,0.8415039192241265,-0.9798878126045557,-1.6963314269772647,0.002100000000000435,9.999999999976694e-05,7527
2133,1794427,ChlorogenicAcid,Q15181,0,0,0,0.002595600063958927,-7.4433,2830,0.3759798060316195,0.6241530490235154,-0.2857342776239208,-0.516250523085507,0.00019999999999953388,0.001000000000000334,7527
2134,1794427,ChlorogenicAcid,O60931,0,0,0,0.0025935828234073107,-7.6715,2333,0.3099508436296001,0.6901820114255348,-0.4729752193290991,-0.8345654903054822,0.0,0.00020000000000042206,7527
2135,1794427,ChlorogenicAcid,O43353,0,0,0,0.0025933452723552984,-9.0246,319,0.04238076258801647,0.9577520924671183,-1.5832106190717654,-2.721997489189566,0.004399999999998627,0.000600000000000378,7527
2136,1794427,ChlorogenicAcid,Q8NBP7,0,0,0,0.0025924377758737354,-8.9814,350,0.046499269297196756,0.9536335857579381,-1.5477644811153084,-2.661738038778074,0.000600000000000378,0.0013999999999985135,7527
2137,1794427,ChlorogenicAcid,P06400,0,0,0,0.0025917049390022356,-7.2773,3252,0.4320446392985253,0.5680882157566096,-0.14952921047642093,-0.2846980053006004,0.000300000000000189,0.00019999999999953388,7527
2138,1794427,ChlorogenicAcid,Q8TEV9,0,0,0,0.002591245335187597,-7.7682,2118,0.2813870067756078,0.718745848279527,-0.5523187735047816,-0.9694518063886183,0.001300000000000523,0.0005999999999994898,7527
2139,1794427,ChlorogenicAcid,Q96LW4,0,0,0,0.0025910115123983692,-7.6718,2331,0.3096851335193304,0.6904477215358045,-0.47322137306490797,-0.8349839587111177,9.999999999976694e-05,9.999999999976694e-05,7527
2140,1794427,ChlorogenicAcid,Q86UD5,0,0,0,0.0025869542793760794,-7.9832,1689,0.22439218812275807,0.7757406669323768,-0.7287289508343753,-1.2693541637606365,0.00020000000000042206,0.00019999999999953388,7527
2141,1794427,ChlorogenicAcid,P10746,0,0,0,0.0025858626198103293,-7.1603,3538,0.4700411850670918,0.530091669988043,-0.0535292535110141,-0.12149532710280432,0.000300000000000189,0.00019999999999953388,7527
2142,1794427,ChlorogenicAcid,O14684,0,0,0,0.0025841101712004663,-5.7841,6773,0.8998272884283247,0.10030556662681012,1.0756599838889258,1.7981587390152052,0.0,0.000600000000000378,7527
2143,1794427,ChlorogenicAcid,Q9H4B8,0,0,0,0.0025819580360870844,-7.3782,2999,0.3984323103494088,0.601700544705726,-0.23231891695342508,-0.42544287906263045,0.0002999999999993008,0.00010000000000065512,7527
2144,1794427,ChlorogenicAcid,O15111,0,0,0,0.0025814447888724687,-5.3495,7037,0.9349010229839245,0.0652318320712103,1.4322546958305136,2.4043799693123176,0.0015999999999998238,0.0030000000000001137,7527
2145,1794427,ChlorogenicAcid,P16885,0,0,0,0.002581330088411066,-6.5713,5233,0.695230503520659,0.30490235153447587,0.4297525811268036,0.7000976426279817,0.000300000000000189,0.00140000000000029,7527
2146,1794427,ChlorogenicAcid,Q96ES7,0,0,0,0.0025792632876784705,-7.9658,1724,0.22904211505247773,0.7710907400026571,-0.7144520341574684,-1.2450829962337844,0.0,0.0011999999999998678,7527
2147,1794427,ChlorogenicAcid,Q9UBT2,0,0,0,0.0025790618251988187,-8.883,432,0.05739338381825428,0.9427394712368806,-1.4670260557700419,-2.5244804017296687,0.0013999999999985135,0.0003000000000010772,7527
2148,1794427,ChlorogenicAcid,Q15063,0,0,0,0.0025772830405042637,-8.1205,1459,0.19383552544174307,0.8062973296133917,-0.8413853105895064,-1.4608732040730925,0.000600000000000378,0.00019999999999953388,7527
2149,1794427,ChlorogenicAcid,Q92466,0,0,0,0.002576772852043391,-8.2981,1180,0.1567689650591205,0.8433638899960143,-0.9871083221882778,-1.7086065002092343,0.0017999999999993577,0.002700000000000813,7527
2150,1794427,ChlorogenicAcid,Q6XQN6,0,0,0,0.002575683829446365,-7.7348,2185,0.29028829546964263,0.7098445595854923,-0.5249136575847422,-0.922862323894546,9.999999999976694e-05,0.0011999999999998678,7527
2151,1794427,ChlorogenicAcid,Q99972,0,0,0,0.0025715714157019025,-6.9623,4095,0.5440414507772021,0.4560914042779328,0.10893221212275164,0.15469382061654346,0.00039999999999995595,9.999999999976694e-05,7527
2152,1794427,ChlorogenicAcid,Q9Y295,0,0,0,0.002569097222881539,-6.2973,5968,0.7928789690447722,0.20725388601036265,0.6545729931654487,1.0822987864416238,0.000300000000000189,9.999999999976694e-05,7527
2153,1794427,ChlorogenicAcid,Q96PQ0,0,0,0,0.002568613897247849,-6.3358,5879,0.7810548691377707,0.21907798591736416,0.622983263736661,1.0285953410517508,0.001100000000000101,0.00039999999999995595,7527
2154,1794427,ChlorogenicAcid,P06239,0,0,0,0.0025655019237770874,-7.5548,2581,0.3428988973030424,0.6572339577520925,-0.37722141609950116,-0.6717812805133218,0.000900000000000567,9.999999999976694e-05,7527
2155,1794427,ChlorogenicAcid,O76095,0,0,0,0.0025643398799390397,-7.2187,3390,0.4503786369071343,0.5497542181480005,-0.10144718074844776,-0.20295717673315694,0.00020000000000042206,0.000300000000000189,7527
2156,1794427,ChlorogenicAcid,Q99714,0,0,0,0.0025641150796224406,-8.1251,1450,0.19263982994552942,0.8074930251096054,-0.845159667871907,-1.4672897196261683,0.0005000000000006111,9.999999999976694e-05,7527
2157,1794427,ChlorogenicAcid,P48454,0,0,0,0.0025589194870240684,-6.5671,5246,0.696957619237412,0.3031752358177229,0.43319873342812587,0.705956200306877,0.0,0.0007999999999999119,7527
2158,1794427,ChlorogenicAcid,Q8N423,0,0,0,0.002558238150677484,-6.9932,4002,0.5316859306496612,0.46844692440547364,0.08357837733445195,0.1115915748361,0.000300000000000189,0.00020000000000042206,7527
